operon_name,coverage_num,Sample
glpD,124,rd_RNA_1
cspC,124,rd_RNA_1
fusA,115,rd_RNA_1
rbsD,113,rd_RNA_1
fabB,110,rd_RNA_1
rpoA,108,rd_RNA_1
operon_541,103,rd_RNA_1
rpsI,102,rd_RNA_1
rpsU,97,rd_RNA_1
sdaC,96,rd_RNA_1
lpxC,96,rd_RNA_1
rplA,93,rd_RNA_1
tsf,91,rd_RNA_1
rpoC,89,rd_RNA_1
rpmG,88,rd_RNA_1
purA,87,rd_RNA_1
lamB,86,rd_RNA_1
gatY,84,rd_RNA_1
aspA,82,rd_RNA_1
operon_1241,78,rd_RNA_1
tpx,78,rd_RNA_1
ahpC,78,rd_RNA_1
malE,78,rd_RNA_1
malM,77,rd_RNA_1
tsx,75,rd_RNA_1
sdaB,75,rd_RNA_1
btsT,72,rd_RNA_1
infC,71,rd_RNA_1
atpA,71,rd_RNA_1
operon_1372,70,rd_RNA_1
dnaK,70,rd_RNA_1
aceE,70,rd_RNA_1
lpd,70,rd_RNA_1
malK,70,rd_RNA_1
fabA,70,rd_RNA_1
hfq,69,rd_RNA_1
operon_1558,69,rd_RNA_1
sibD,69,rd_RNA_1
rpsB,68,rd_RNA_1
ivbL,68,rd_RNA_1
glmZ,67,rd_RNA_1
cyoE,66,rd_RNA_1
gltT,66,rd_RNA_1
hupB,66,rd_RNA_1
fabI,66,rd_RNA_1
dksA,65,rd_RNA_1
treB,65,rd_RNA_1
rpmA,65,rd_RNA_1
malQ,64,rd_RNA_1
nlpI,61,rd_RNA_1
crp,60,rd_RNA_1
ychH,59,rd_RNA_1
sibE,58,rd_RNA_1
trxA,58,rd_RNA_1
rplY,57,rd_RNA_1
fnr,57,rd_RNA_1
adhE,57,rd_RNA_1
tig,56,rd_RNA_1
talB,56,rd_RNA_1
mepS,55,rd_RNA_1
uspA,54,rd_RNA_1
ackA,54,rd_RNA_1
ilvC,54,rd_RNA_1
groL,53,rd_RNA_1
fabF,52,rd_RNA_1
yidC,52,rd_RNA_1
fdoG,51,rd_RNA_1
slyB,51,rd_RNA_1
ppa,51,rd_RNA_1
aceF,50,rd_RNA_1
rpoB,50,rd_RNA_1
pck,49,rd_RNA_1
malF,48,rd_RNA_1
ompF,46,rd_RNA_1
accC,45,rd_RNA_1
glpT,44,rd_RNA_1
ypfM,44,rd_RNA_1
pflB,44,rd_RNA_1
rho,44,rd_RNA_1
fbaA,43,rd_RNA_1
udp,43,rd_RNA_1
ffs,43,rd_RNA_1
operon_1193,42,rd_RNA_1
icd,42,rd_RNA_1
clpX,42,rd_RNA_1
pal,42,rd_RNA_1
gnd,41,rd_RNA_1
tabA,41,rd_RNA_1
rpoH,41,rd_RNA_1
dctA,40,rd_RNA_1
fhuA,40,rd_RNA_1
ppiB,40,rd_RNA_1
rbsA,40,rd_RNA_1
operon_539,40,rd_RNA_1
ndh,40,rd_RNA_1
pta,39,rd_RNA_1
gltW,39,rd_RNA_1
raiA,39,rd_RNA_1
serS,39,rd_RNA_1
skp,38,rd_RNA_1
malT,38,rd_RNA_1
infB,38,rd_RNA_1
nusG,37,rd_RNA_1
oppA,37,rd_RNA_1
sodA,37,rd_RNA_1
glpF,37,rd_RNA_1
bipA,37,rd_RNA_1
eno,37,rd_RNA_1
gatZ,37,rd_RNA_1
csrA,36,rd_RNA_1
sroH,36,rd_RNA_1
rplN,36,rd_RNA_1
frr,35,rd_RNA_1
operon_1546,35,rd_RNA_1
glyS,35,rd_RNA_1
rpsL,35,rd_RNA_1
malP,34,rd_RNA_1
yrbL,34,rd_RNA_1
operon_1691,34,rd_RNA_1
rpsG,34,rd_RNA_1
kgtP,34,rd_RNA_1
efp,33,rd_RNA_1
operon_1446,33,rd_RNA_1
tolC,33,rd_RNA_1
glpK,33,rd_RNA_1
fecA,33,rd_RNA_1
infA,32,rd_RNA_1
prs,32,rd_RNA_1
ompT,32,rd_RNA_1
operon_381,32,rd_RNA_1
rplJ,32,rd_RNA_1
atpC,32,rd_RNA_1
operon_880,32,rd_RNA_1
ridA,31,rd_RNA_1
bamA,31,rd_RNA_1
feoB,31,rd_RNA_1
acrZ,31,rd_RNA_1
sspB,30,rd_RNA_1
sibC,30,rd_RNA_1
glmY,30,rd_RNA_1
dinQ,29,rd_RNA_1
dcuA,29,rd_RNA_1
raiZ,29,rd_RNA_1
ytfK,29,rd_RNA_1
cyoB,29,rd_RNA_1
lpp,29,rd_RNA_1
operon_311,29,rd_RNA_1
rpsM,28,rd_RNA_1
galP,28,rd_RNA_1
glmS,28,rd_RNA_1
galM,28,rd_RNA_1
operon_1639,28,rd_RNA_1
maoP,27,rd_RNA_1
cspD,27,rd_RNA_1
sibA,27,rd_RNA_1
lpxA,27,rd_RNA_1
sibB,27,rd_RNA_1
lpxD,27,rd_RNA_1
dapD,27,rd_RNA_1
rpsD,27,rd_RNA_1
zipA,26,rd_RNA_1
ptsI,26,rd_RNA_1
rplE,26,rd_RNA_1
cydA,26,rd_RNA_1
galE,26,rd_RNA_1
cyaA,26,rd_RNA_1
secA,26,rd_RNA_1
ftsK,25,rd_RNA_1
fdhE,25,rd_RNA_1
secB,25,rd_RNA_1
operon_1242,25,rd_RNA_1
atpG,25,rd_RNA_1
treC,25,rd_RNA_1
rpsC,25,rd_RNA_1
ptsG,25,rd_RNA_1
secG,25,rd_RNA_1
accD,25,rd_RNA_1
rplM,25,rd_RNA_1
glpA,25,rd_RNA_1
pnp,25,rd_RNA_1
clpA,24,rd_RNA_1
grcA,24,rd_RNA_1
slyD,24,rd_RNA_1
yiaF,24,rd_RNA_1
serV,24,rd_RNA_1
operon_851,24,rd_RNA_1
arcA,24,rd_RNA_1
hslU,24,rd_RNA_1
deoD,24,rd_RNA_1
panD,24,rd_RNA_1
asnS,24,rd_RNA_1
oppF,24,rd_RNA_1
mgsA,24,rd_RNA_1
nuoG,24,rd_RNA_1
fadL,23,rd_RNA_1
frdA,23,rd_RNA_1
secD,23,rd_RNA_1
acnB,23,rd_RNA_1
tktA,23,rd_RNA_1
ucpA,23,rd_RNA_1
grxD,23,rd_RNA_1
yccA,23,rd_RNA_1
tpiA,23,rd_RNA_1
galF,23,rd_RNA_1
dhaM,23,rd_RNA_1
operon_1497,23,rd_RNA_1
ppnN,23,rd_RNA_1
recR,23,rd_RNA_1
gyrB,23,rd_RNA_1
rpsE,23,rd_RNA_1
mgtL,22,rd_RNA_1
cyoA,22,rd_RNA_1
mipA,22,rd_RNA_1
gyrA,22,rd_RNA_1
mukB,22,rd_RNA_1
rbsC,22,rd_RNA_1
sodB,22,rd_RNA_1
rne,22,rd_RNA_1
cpoB,22,rd_RNA_1
mrp,22,rd_RNA_1
cdd,22,rd_RNA_1
epd,22,rd_RNA_1
metK,22,rd_RNA_1
manZ,22,rd_RNA_1
pdhR,22,rd_RNA_1
lysU,22,rd_RNA_1
atpF,21,rd_RNA_1
uspE,21,rd_RNA_1
tmaR,21,rd_RNA_1
can,21,rd_RNA_1
yfcZ,21,rd_RNA_1
malG,21,rd_RNA_1
rpoD,21,rd_RNA_1
fdoI,21,rd_RNA_1
spf,21,rd_RNA_1
ihfB,21,rd_RNA_1
trxB,21,rd_RNA_1
zapB,21,rd_RNA_1
rplF,21,rd_RNA_1
manX,21,rd_RNA_1
suhB,20,rd_RNA_1
ryeA,20,rd_RNA_1
rplD,20,rd_RNA_1
spoT,20,rd_RNA_1
recA,20,rd_RNA_1
yceD,20,rd_RNA_1
ycaO,20,rd_RNA_1
dcrB,20,rd_RNA_1
mgtA,20,rd_RNA_1
pyrG,20,rd_RNA_1
nfuA,19,rd_RNA_1
prfC,19,rd_RNA_1
grpE,19,rd_RNA_1
malS,19,rd_RNA_1
gpmM,19,rd_RNA_1
bsmA,19,rd_RNA_1
gpsA,18,rd_RNA_1
rob,18,rd_RNA_1
atpD,18,rd_RNA_1
alaS,18,rd_RNA_1
lldP,18,rd_RNA_1
dnaE,18,rd_RNA_1
lysS,18,rd_RNA_1
glyA,18,rd_RNA_1
fklB,18,rd_RNA_1
pykA,18,rd_RNA_1
fbp,18,rd_RNA_1
ycfP,18,rd_RNA_1
lptE,18,rd_RNA_1
bamB,18,rd_RNA_1
pepN,18,rd_RNA_1
operon_1605,18,rd_RNA_1
ssb,17,rd_RNA_1
ilvB,17,rd_RNA_1
nlpD,17,rd_RNA_1
tdh,17,rd_RNA_1
rpmB,17,rd_RNA_1
lexA,17,rd_RNA_1
valS,17,rd_RNA_1
gpmA,17,rd_RNA_1
operon_488,17,rd_RNA_1
bamC,17,rd_RNA_1
map,17,rd_RNA_1
mltD,17,rd_RNA_1
deoB,17,rd_RNA_1
oxyR,17,rd_RNA_1
yhbY,17,rd_RNA_1
nanA,17,rd_RNA_1
secF,17,rd_RNA_1
nusB,17,rd_RNA_1
ileS,16,rd_RNA_1
lipA,16,rd_RNA_1
rplR,16,rd_RNA_1
operon_1111,16,rd_RNA_1
rpsS,16,rd_RNA_1
ftsH,16,rd_RNA_1
exbD,16,rd_RNA_1
wzzB,16,rd_RNA_1
lptD,16,rd_RNA_1
speD,16,rd_RNA_1
yhbS,16,rd_RNA_1
aphA,16,rd_RNA_1
ileT,16,rd_RNA_1
atpH,16,rd_RNA_1
opgB,16,rd_RNA_1
rodZ,16,rd_RNA_1
nuoB,16,rd_RNA_1
rhoL,16,rd_RNA_1
operon_809,16,rd_RNA_1
glpQ,16,rd_RNA_1
operon_747,16,rd_RNA_1
clpB,16,rd_RNA_1
operon_115,16,rd_RNA_1
operon_1166,16,rd_RNA_1
galT,16,rd_RNA_1
rplK,15,rd_RNA_1
crr,15,rd_RNA_1
operon_1084,15,rd_RNA_1
ileU,15,rd_RNA_1
miaB,15,rd_RNA_1
sdhA,15,rd_RNA_1
operon_1234,15,rd_RNA_1
ygiN,15,rd_RNA_1
ychF,15,rd_RNA_1
operon_1076,15,rd_RNA_1
rfe,15,rd_RNA_1
bamE,15,rd_RNA_1
proQ,15,rd_RNA_1
nagE,15,rd_RNA_1
operon_1985,15,rd_RNA_1
pitA,15,rd_RNA_1
luxS,15,rd_RNA_1
dusB,15,rd_RNA_1
lnt,15,rd_RNA_1
rplB,15,rd_RNA_1
adk,15,rd_RNA_1
gatA,15,rd_RNA_1
speA,15,rd_RNA_1
ybhQ,15,rd_RNA_1
ubiD,15,rd_RNA_1
rplO,15,rd_RNA_1
rpiA,15,rd_RNA_1
glmU,15,rd_RNA_1
pgk,15,rd_RNA_1
srlA,15,rd_RNA_1
ydcY,15,rd_RNA_1
rpsN,15,rd_RNA_1
mreB,15,rd_RNA_1
opgH,15,rd_RNA_1
fnrS,15,rd_RNA_1
tdcA,14,rd_RNA_1
fecB,14,rd_RNA_1
glnS,14,rd_RNA_1
racR,14,rd_RNA_1
gnsB,14,rd_RNA_1
minE,14,rd_RNA_1
zapG,14,rd_RNA_1
cyoC,14,rd_RNA_1
hflC,14,rd_RNA_1
ppiD,14,rd_RNA_1
sroC,14,rd_RNA_1
purR,14,rd_RNA_1
glnA,14,rd_RNA_1
dnaG,14,rd_RNA_1
prc,14,rd_RNA_1
mgrR,14,rd_RNA_1
yciN,14,rd_RNA_1
ynaJ,14,rd_RNA_1
operon_2329,14,rd_RNA_1
mioC,14,rd_RNA_1
bssS,14,rd_RNA_1
bax,14,rd_RNA_1
gcvT,14,rd_RNA_1
yqfA,14,rd_RNA_1
nuoC,14,rd_RNA_1
zwf,13,rd_RNA_1
aspV,13,rd_RNA_1
sdhB,13,rd_RNA_1
dnaJ,13,rd_RNA_1
mtn,13,rd_RNA_1
hemB,13,rd_RNA_1
iscA,13,rd_RNA_1
ribA,13,rd_RNA_1
operon_1436,13,rd_RNA_1
operon_128,13,rd_RNA_1
leuS,13,rd_RNA_1
gltV,13,rd_RNA_1
operon_960,13,rd_RNA_1
ybhC,13,rd_RNA_1
pcnB,13,rd_RNA_1
yfgG,13,rd_RNA_1
rplP,13,rd_RNA_1
dapA,13,rd_RNA_1
gatD,13,rd_RNA_1
operon_1235,13,rd_RNA_1
lon,13,rd_RNA_1
rpsH,13,rd_RNA_1
plaP,13,rd_RNA_1
yajG,13,rd_RNA_1
rpsK,13,rd_RNA_1
nuoM,13,rd_RNA_1
yhjJ,13,rd_RNA_1
manY,13,rd_RNA_1
operon_171,13,rd_RNA_1
rraA,13,rd_RNA_1
cpdA,13,rd_RNA_1
plsB,13,rd_RNA_1
rcsD,13,rd_RNA_1
yodE,13,rd_RNA_1
ybjN,12,rd_RNA_1
oppB,12,rd_RNA_1
damX,12,rd_RNA_1
deoC,12,rd_RNA_1
operon_1305,12,rd_RNA_1
fis,12,rd_RNA_1
guaC,12,rd_RNA_1
dacA,12,rd_RNA_1
mreC,12,rd_RNA_1
gltU,12,rd_RNA_1
tyrS,12,rd_RNA_1
nuoN,12,rd_RNA_1
dtpB,12,rd_RNA_1
ydfG,12,rd_RNA_1
exbB,12,rd_RNA_1
yagN,12,rd_RNA_1
clpP,12,rd_RNA_1
operon_1128,12,rd_RNA_1
tolB,12,rd_RNA_1
pheT,12,rd_RNA_1
ispB,12,rd_RNA_1
operon_1138,12,rd_RNA_1
kdsD,12,rd_RNA_1
shoB,12,rd_RNA_1
dppA,12,rd_RNA_1
msrB,12,rd_RNA_1
yrdD,12,rd_RNA_1
pykF,12,rd_RNA_1
rsd,12,rd_RNA_1
fdoH,12,rd_RNA_1
rhlB,12,rd_RNA_1
sdaA,12,rd_RNA_1
rbsK,12,rd_RNA_1
rpsJ,12,rd_RNA_1
rseA,12,rd_RNA_1
aroB,12,rd_RNA_1
nanR,12,rd_RNA_1
focA,12,rd_RNA_1
operon_122,12,rd_RNA_1
maeA,11,rd_RNA_1
fabH,11,rd_RNA_1
oppC,11,rd_RNA_1
napF,11,rd_RNA_1
bcp,11,rd_RNA_1
maeB,11,rd_RNA_1
trmJ,11,rd_RNA_1
lrp,11,rd_RNA_1
rpoE,11,rd_RNA_1
operon_810,11,rd_RNA_1
mlaA,11,rd_RNA_1
operon_807,11,rd_RNA_1
bamD,11,rd_RNA_1
yfcH,11,rd_RNA_1
ffh,11,rd_RNA_1
proV,11,rd_RNA_1
proW,11,rd_RNA_1
operon_310,11,rd_RNA_1
operon_1948,11,rd_RNA_1
folE,11,rd_RNA_1
rpoS,11,rd_RNA_1
modF,11,rd_RNA_1
ptsP,11,rd_RNA_1
wbbK,11,rd_RNA_1
operon_1837,11,rd_RNA_1
gltA,11,rd_RNA_1
ribB,11,rd_RNA_1
exuR,11,rd_RNA_1
metY,11,rd_RNA_1
glmM,11,rd_RNA_1
ispE,11,rd_RNA_1
ybeX,11,rd_RNA_1
yrdA,11,rd_RNA_1
rnb,11,rd_RNA_1
operon_2262,11,rd_RNA_1
hemL,11,rd_RNA_1
rpsF,11,rd_RNA_1
yahN,11,rd_RNA_1
yicC,11,rd_RNA_1
tnaA,11,rd_RNA_1
envZ,11,rd_RNA_1
trpS,11,rd_RNA_1
lptG,11,rd_RNA_1
operon_1440,11,rd_RNA_1
apt,11,rd_RNA_1
dnaX,11,rd_RNA_1
rplX,11,rd_RNA_1
operon_1232,11,rd_RNA_1
ftsZ,11,rd_RNA_1
priB,11,rd_RNA_1
fhuF,11,rd_RNA_1
nfsB,11,rd_RNA_1
murI,11,rd_RNA_1
operon_741,10,rd_RNA_1
mnmG,10,rd_RNA_1
operon_1420,10,rd_RNA_1
murA,10,rd_RNA_1
lptF,10,rd_RNA_1
rbsR,10,rd_RNA_1
mscM,10,rd_RNA_1
yhfK,10,rd_RNA_1
operon_600,10,rd_RNA_1
trmD,10,rd_RNA_1
acrB,10,rd_RNA_1
rplC,10,rd_RNA_1
purB,10,rd_RNA_1
ybhL,10,rd_RNA_1
rsxD,10,rd_RNA_1
melR,10,rd_RNA_1
feoA,10,rd_RNA_1
kdgR,10,rd_RNA_1
agaR,10,rd_RNA_1
pdxA,10,rd_RNA_1
rsmH,10,rd_RNA_1
fmt,10,rd_RNA_1
operon_1534,10,rd_RNA_1
fur,10,rd_RNA_1
yibT,10,rd_RNA_1
nupG,10,rd_RNA_1
yiaD,10,rd_RNA_1
dhaK,10,rd_RNA_1
aspX,10,rd_RNA_1
erpA,10,rd_RNA_1
yfgJ,10,rd_RNA_1
mdh,10,rd_RNA_1
cysK,10,rd_RNA_1
lgoR,10,rd_RNA_1
lapC,10,rd_RNA_1
rluB,10,rd_RNA_1
operon_1219,10,rd_RNA_1
cysB,10,rd_RNA_1
ileV,10,rd_RNA_1
kdsB,10,rd_RNA_1
guaA,10,rd_RNA_1
operon_659,10,rd_RNA_1
ompW,10,rd_RNA_1
pgi,10,rd_RNA_1
operon_127,10,rd_RNA_1
smpB,10,rd_RNA_1
hsdR,10,rd_RNA_1
ubiB,9,rd_RNA_1
cydX,9,rd_RNA_1
fldB,9,rd_RNA_1
yfeX,9,rd_RNA_1
wzzE,9,rd_RNA_1
minD,9,rd_RNA_1
yjfN,9,rd_RNA_1
operon_1568,9,rd_RNA_1
cytR,9,rd_RNA_1
dut,9,rd_RNA_1
yihA,9,rd_RNA_1
argP,9,rd_RNA_1
operon_390,9,rd_RNA_1
rfaD,9,rd_RNA_1
miaA,9,rd_RNA_1
sppA,9,rd_RNA_1
yaiZ,9,rd_RNA_1
nuoH,9,rd_RNA_1
ansB,9,rd_RNA_1
pfkA,9,rd_RNA_1
thrS,9,rd_RNA_1
yqhA,9,rd_RNA_1
zapC,9,rd_RNA_1
hemC,9,rd_RNA_1
eptB,9,rd_RNA_1
hflK,9,rd_RNA_1
yidQ,9,rd_RNA_1
yfhM,9,rd_RNA_1
metH,9,rd_RNA_1
panC,9,rd_RNA_1
ndk,9,rd_RNA_1
ybiT,9,rd_RNA_1
operon_1540,9,rd_RNA_1
rbsZ,9,rd_RNA_1
operon_859,9,rd_RNA_1
operon_2101,9,rd_RNA_1
hpt,9,rd_RNA_1
kup,9,rd_RNA_1
proX,9,rd_RNA_1
operon_876,9,rd_RNA_1
eda,9,rd_RNA_1
glnB,9,rd_RNA_1
coaA,9,rd_RNA_1
ppc,9,rd_RNA_1
ygiC,9,rd_RNA_1
proA,9,rd_RNA_1
wbbI,9,rd_RNA_1
secM,9,rd_RNA_1
opgG,9,rd_RNA_1
groS,9,rd_RNA_1
gpp,9,rd_RNA_1
mnmE,9,rd_RNA_1
yidD,9,rd_RNA_1
lepA,9,rd_RNA_1
nuoL,9,rd_RNA_1
fecC,9,rd_RNA_1
dicA,9,rd_RNA_1
rraB,9,rd_RNA_1
uspF,9,rd_RNA_1
add,9,rd_RNA_1
aldA,9,rd_RNA_1
rplV,9,rd_RNA_1
rlmE,9,rd_RNA_1
ydgA,9,rd_RNA_1
insH2,9,rd_RNA_1
mrdA,9,rd_RNA_1
dxs,9,rd_RNA_1
operon_1823,9,rd_RNA_1
asd,9,rd_RNA_1
yncE,9,rd_RNA_1
fumA,9,rd_RNA_1
ttcA,9,rd_RNA_1
clsA,9,rd_RNA_1
ytjC,9,rd_RNA_1
ybeL,9,rd_RNA_1
ettA,9,rd_RNA_1
thrC,9,rd_RNA_1
fre,8,rd_RNA_1
ybeD,8,rd_RNA_1
bolA,8,rd_RNA_1
operon_119,8,rd_RNA_1
yjhU,8,rd_RNA_1
dtpA,8,rd_RNA_1
hrpA,8,rd_RNA_1
msbA,8,rd_RNA_1
deaD,8,rd_RNA_1
upp,8,rd_RNA_1
ppk,8,rd_RNA_1
yeeZ,8,rd_RNA_1
ydbK,8,rd_RNA_1
fabG,8,rd_RNA_1
fucP,8,rd_RNA_1
btsS,8,rd_RNA_1
operon_1502,8,rd_RNA_1
dnaA,8,rd_RNA_1
rsmA,8,rd_RNA_1
pssA,8,rd_RNA_1
operon_815,8,rd_RNA_1
wbbH,8,rd_RNA_1
rlpA,8,rd_RNA_1
cspB,8,rd_RNA_1
rimM,8,rd_RNA_1
rpsP,8,rd_RNA_1
hemY,8,rd_RNA_1
ryfD,8,rd_RNA_1
mlaB,8,rd_RNA_1
asmA,8,rd_RNA_1
uspC,8,rd_RNA_1
alsR,8,rd_RNA_1
pldB,8,rd_RNA_1
potD,8,rd_RNA_1
ruvC,8,rd_RNA_1
operon_121,8,rd_RNA_1
trpT,8,rd_RNA_1
nhaA,8,rd_RNA_1
purU,8,rd_RNA_1
yciI,8,rd_RNA_1
argQ,8,rd_RNA_1
argY,8,rd_RNA_1
ribF,8,rd_RNA_1
frdD,8,rd_RNA_1
pgl,8,rd_RNA_1
nadE,8,rd_RNA_1
mraZ,8,rd_RNA_1
trmH,8,rd_RNA_1
ycdZ,8,rd_RNA_1
cysE,8,rd_RNA_1
ppsA,8,rd_RNA_1
surA,8,rd_RNA_1
ftsN,8,rd_RNA_1
yidE,8,rd_RNA_1
lysP,8,rd_RNA_1
operon_744,8,rd_RNA_1
slmA,8,rd_RNA_1
accA,8,rd_RNA_1
cra,8,rd_RNA_1
operon_64,8,rd_RNA_1
operon_1552,8,rd_RNA_1
nuoA,8,rd_RNA_1
gcvP,8,rd_RNA_1
gntT,8,rd_RNA_1
yqeG,8,rd_RNA_1
glgS,8,rd_RNA_1
aspC,8,rd_RNA_1
polA,8,rd_RNA_1
cydH,8,rd_RNA_1
lpxH,8,rd_RNA_1
mglB,8,rd_RNA_1
topA,8,rd_RNA_1
ybgE,8,rd_RNA_1
tldE,8,rd_RNA_1
ychN,8,rd_RNA_1
topB,8,rd_RNA_1
brnQ,8,rd_RNA_1
valZ,8,rd_RNA_1
rfbX,7,rd_RNA_1
operon_1469,7,rd_RNA_1
yacC,7,rd_RNA_1
yigA,7,rd_RNA_1
cstA,7,rd_RNA_1
operon_1131,7,rd_RNA_1
murJ,7,rd_RNA_1
sthA,7,rd_RNA_1
glf,7,rd_RNA_1
lepB,7,rd_RNA_1
nrdB,7,rd_RNA_1
dnaB,7,rd_RNA_1
uxuA,7,rd_RNA_1
lpxB,7,rd_RNA_1
plsX,7,rd_RNA_1
fimA,7,rd_RNA_1
yfaE,7,rd_RNA_1
cdsA,7,rd_RNA_1
srmB,7,rd_RNA_1
operon_1159,7,rd_RNA_1
patZ,7,rd_RNA_1
fabR,7,rd_RNA_1
ubiA,7,rd_RNA_1
yjiA,7,rd_RNA_1
operon_770,7,rd_RNA_1
operon_1501,7,rd_RNA_1
metG,7,rd_RNA_1
rnk,7,rd_RNA_1
iclR,7,rd_RNA_1
fieF,7,rd_RNA_1
insL1,7,rd_RNA_1
rpmD,7,rd_RNA_1
yjjA,7,rd_RNA_1
fes,7,rd_RNA_1
rlmL,7,rd_RNA_1
rng,7,rd_RNA_1
operon_108,7,rd_RNA_1
operon_339,7,rd_RNA_1
operon_2308,7,rd_RNA_1
lpxT,7,rd_RNA_1
gatB,7,rd_RNA_1
solA,7,rd_RNA_1
glpX,7,rd_RNA_1
insL3,7,rd_RNA_1
argR,7,rd_RNA_1
nupC,7,rd_RNA_1
borD,7,rd_RNA_1
glk,7,rd_RNA_1
pflA,7,rd_RNA_1
hscA,7,rd_RNA_1
iscS,7,rd_RNA_1
pheS,7,rd_RNA_1
operon_604,7,rd_RNA_1
ftsW,7,rd_RNA_1
galK,7,rd_RNA_1
ubiI,7,rd_RNA_1
lysT,7,rd_RNA_1
punC,7,rd_RNA_1
ygfX,7,rd_RNA_1
nagC,7,rd_RNA_1
galR,7,rd_RNA_1
mutL,7,rd_RNA_1
rppH,7,rd_RNA_1
yebO,7,rd_RNA_1
cecR,7,rd_RNA_1
apaG,7,rd_RNA_1
tnaC,7,rd_RNA_1
barA,7,rd_RNA_1
moaA,7,rd_RNA_1
relA,7,rd_RNA_1
murG,7,rd_RNA_1
gpt,7,rd_RNA_1
aroK,7,rd_RNA_1
nagB,7,rd_RNA_1
glgX,7,rd_RNA_1
rdlA,7,rd_RNA_1
waaL,7,rd_RNA_1
parE,7,rd_RNA_1
ftsP,7,rd_RNA_1
sdhC,7,rd_RNA_1
ftsX,7,rd_RNA_1
cca,7,rd_RNA_1
ghrB,7,rd_RNA_1
pgm,7,rd_RNA_1
rdgC,7,rd_RNA_1
sucA,7,rd_RNA_1
sucB,7,rd_RNA_1
ihfA,7,rd_RNA_1
ygjR,7,rd_RNA_1
dadA,7,rd_RNA_1
ribC,7,rd_RNA_1
yggE,7,rd_RNA_1
cfa,7,rd_RNA_1
waaF,7,rd_RNA_1
uidR,7,rd_RNA_1
der,7,rd_RNA_1
operon_1423,7,rd_RNA_1
amn,7,rd_RNA_1
mlc,7,rd_RNA_1
operon_1410,7,rd_RNA_1
ecnB,7,rd_RNA_1
tsgA,7,rd_RNA_1
rbsB,7,rd_RNA_1
tgt,7,rd_RNA_1
pgsA,7,rd_RNA_1
dapB,7,rd_RNA_1
yfjD,7,rd_RNA_1
yafD,7,rd_RNA_1
asnT,7,rd_RNA_1
ilvL,7,rd_RNA_1
pntB,7,rd_RNA_1
atpB,7,rd_RNA_1
atpE,7,rd_RNA_1
ylaC,7,rd_RNA_1
rstB,7,rd_RNA_1
operon_2266,7,rd_RNA_1
fxsA,7,rd_RNA_1
asnA,7,rd_RNA_1
rpmI,6,rd_RNA_1
ftsA,6,rd_RNA_1
nhaB,6,rd_RNA_1
operon_1986,6,rd_RNA_1
fecD,6,rd_RNA_1
tamA,6,rd_RNA_1
operon_1565,6,rd_RNA_1
yaeH,6,rd_RNA_1
operon_2336,6,rd_RNA_1
glpB,6,rd_RNA_1
yniA,6,rd_RNA_1
operon_691,6,rd_RNA_1
operon_2342,6,rd_RNA_1
polB,6,rd_RNA_1
sapA,6,rd_RNA_1
nrdA,6,rd_RNA_1
yedD,6,rd_RNA_1
operon_1637,6,rd_RNA_1
epmB,6,rd_RNA_1
mtfA,6,rd_RNA_1
frdB,6,rd_RNA_1
kdsA,6,rd_RNA_1
ftnA,6,rd_RNA_1
msrC,6,rd_RNA_1
mnmA,6,rd_RNA_1
ldhA,6,rd_RNA_1
roxA,6,rd_RNA_1
operon_585,6,rd_RNA_1
flgE,6,rd_RNA_1
mrcB,6,rd_RNA_1
gloA,6,rd_RNA_1
rseP,6,rd_RNA_1
nadC,6,rd_RNA_1
flgA,6,rd_RNA_1
rsgA,6,rd_RNA_1
pbpG,6,rd_RNA_1
yobF,6,rd_RNA_1
yebC,6,rd_RNA_1
rluC,6,rd_RNA_1
ymfK,6,rd_RNA_1
mglA,6,rd_RNA_1
argS,6,rd_RNA_1
zur,6,rd_RNA_1
bluR,6,rd_RNA_1
murE,6,rd_RNA_1
ftsI,6,rd_RNA_1
minC,6,rd_RNA_1
dgcE,6,rd_RNA_1
ydgH,6,rd_RNA_1
galU,6,rd_RNA_1
rfbB,6,rd_RNA_1
yjaH,6,rd_RNA_1
rspR,6,rd_RNA_1
def,6,rd_RNA_1
operon_1535,6,rd_RNA_1
yidF,6,rd_RNA_1
tas,6,rd_RNA_1
gltS,6,rd_RNA_1
recJ,6,rd_RNA_1
bglA,6,rd_RNA_1
operon_285,6,rd_RNA_1
ubiH,6,rd_RNA_1
frmA,6,rd_RNA_1
speB,6,rd_RNA_1
glyQ,6,rd_RNA_1
araJ,6,rd_RNA_1
yghB,6,rd_RNA_1
yqhD,6,rd_RNA_1
parC,6,rd_RNA_1
prlC,6,rd_RNA_1
gntR,6,rd_RNA_1
ygdQ,6,rd_RNA_1
ibpA,6,rd_RNA_1
rffG,6,rd_RNA_1
dnaN,6,rd_RNA_1
operon_836,6,rd_RNA_1
operon_1444,6,rd_RNA_1
operon_1442,6,rd_RNA_1
operon_1441,6,rd_RNA_1
yieP,6,rd_RNA_1
recN,6,rd_RNA_1
operon_860,6,rd_RNA_1
mprA,6,rd_RNA_1
fiu,6,rd_RNA_1
atpI,6,rd_RNA_1
srlD,6,rd_RNA_1
frsA,6,rd_RNA_1
queE,6,rd_RNA_1
yieE,6,rd_RNA_1
operon_1387,6,rd_RNA_1
sstT,6,rd_RNA_1
operon_245,6,rd_RNA_1
